CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn,Occupation,WebsiteVisitFrequency
2385,32,Male,Chicago,Platinum,73,183.75,Clothing,2023-09-10,0,Part-Time Employed,73
2386,59,Female,San Jose,Platinum,10,1755.55,Sports,2023-07-20,1,Part-Time Employed,10
2387,27,Male,Houston,Silver,51,2533.84,Sports,2023-02-26,0,Part-Time Employed,51
2388,54,Female,San Antonio,Gold,3,2665.28,Electronics,2023-01-18,0,Part-Time Employed,3
2389,42,Female,San Antonio,Gold,64,3920.1,Books,2023-04-07,0,Full-Time Employed,64
2390,69,Female,Philadelphia,Platinum,94,1672.4,Clothing,2023-12-27,0,Retired,94
2391,21,Male,Phoenix,Bronze,30,339.89,Electronics,2023-11-17,0,Student,30
2392,23,Female,San Jose,Bronze,74,3223.6,Electronics,2023-06-08,1,Full-Time Employed,74
2393,28,Female,Phoenix,Bronze,97,4552.23,Books,2023-09-18,0,Full-Time Employed,97
2394,56,Female,Chicago,Gold,70,2977.59,Sports,2023-02-10,1,Part-Time Employed,70
2395,46,Male,San Antonio,Gold,26,1260.27,Sports,2023-08-19,0,Part-Time Employed,26
2396,49,Female,San Antonio,Platinum,43,1401.66,Clothing,2023-03-29,0,Part-Time Employed,43
2397,40,Female,San Antonio,Gold,99,1858.22,Sports,2023-08-08,1,Part-Time Employed,100
2398,59,Male,Phoenix,Bronze,2,4367.74,Home Goods,2023-06-19,0,Full-Time Employed,2
2399,26,Female,Chicago,Bronze,60,4158.31,Sports,2023-09-23,1,Full-Time Employed,60
2400,28,Female,New York,Silver,79,508.91,Books,2023-11-13,0,Part-Time Employed,79
2401,39,Female,New York,Platinum,1,808.24,Sports,2023-06-25,0,Part-Time Employed,1
2402,48,Female,Dallas,Silver,16,3480.3,Home Goods,2023-08-15,0,Full-Time Employed,16
2403,36,Female,Dallas,Silver,74,3397.0,Sports,2023-07-15,0,Full-Time Employed,74
2404,48,Female,San Diego,Bronze,97,4412.07,Sports,2023-12-07,1,Full-Time Employed,97
2405,46,Female,Dallas,Bronze,14,2360.56,Books,2023-07-02,0,Part-Time Employed,14
2406,61,Male,San Antonio,Silver,81,2872.51,Sports,2023-04-07,0,Retired,81
2407,49,Male,Phoenix,Gold,68,4382.96,Electronics,2023-05-09,0,Full-Time Employed,68
2408,48,Female,Chicago,Silver,54,1494.17,Electronics,2023-03-09,0,Part-Time Employed,54
2409,50,Female,Houston,Bronze,12,3747.26,Books,2023-07-22,1,Full-Time Employed,12
2410,59,Female,Dallas,Bronze,81,1292.24,Electronics,2023-07-01,1,Part-Time Employed,81
2411,46,Female,Chicago,Silver,58,452.27,Electronics,2023-08-23,0,Part-Time Employed,58
2412,22,Male,Philadelphia,Gold,79,2306.93,Home Goods,2023-06-22,0,Part-Time Employed,79
2413,60,Female,San Jose,Silver,63,191.11,Clothing,2023-04-30,0,Part-Time Employed,63
2414,19,Female,Dallas,Bronze,28,3704.8,Clothing,2023-12-19,0,Student,28
2415,52,Female,San Jose,Gold,66,1314.97,Home Goods,2023-04-16,0,Part-Time Employed,66
2416,52,Female,Chicago,Silver,67,4502.61,Clothing,2023-05-10,0,Full-Time Employed,67
2417,40,Female,New York,Platinum,66,221.95,Electronics,2023-08-20,1,Part-Time Employed,66
2418,66,Female,Dallas,Platinum,2,1997.72,Books,2023-01-16,0,Retired,2
2419,63,Female,San Diego,Silver,37,2118.3,Books,2023-05-14,1,Retired,37
2420,24,Male,San Jose,Gold,35,4947.74,Clothing,2023-11-05,0,Full-Time Employed,35
2421,59,Male,Philadelphia,Platinum,70,2043.72,Electronics,2023-08-25,0,Part-Time Employed,70
2422,43,Male,Dallas,Bronze,79,3475.31,Clothing,2023-12-07,1,Full-Time Employed,79
2423,62,Female,Dallas,Silver,11,167.63,Books,2023-11-11,0,Retired,11
2424,37,Male,Los Angeles,Gold,73,2739.47,Books,2023-08-29,1,Part-Time Employed,73
2425,27,Female,Los Angeles,Platinum,20,2138.48,Clothing,2023-09-24,0,Part-Time Employed,20
2426,52,Male,Houston,Gold,23,1313.51,Home Goods,2023-07-31,1,Part-Time Employed,23
2427,40,Male,New York,Silver,75,2515.83,Clothing,2023-10-19,0,Part-Time Employed,75
2428,56,Male,Houston,Gold,81,4441.72,Electronics,2023-04-16,0,Full-Time Employed,81
2429,59,Female,Los Angeles,Platinum,94,4392.11,Books,2023-05-18,0,Full-Time Employed,94
2430,46,Female,Phoenix,Bronze,60,3385.17,Sports,2023-10-04,0,Full-Time Employed,60
2431,41,Female,San Antonio,Bronze,55,1828.06,Sports,2023-08-28,0,Part-Time Employed,55
2432,22,Female,New York,Silver,48,3894.89,Home Goods,2023-04-29,0,Full-Time Employed,48
2433,41,Female,Philadelphia,Gold,72,3890.69,Clothing,2023-08-06,0,Full-Time Employed,72
2434,57,Male,Chicago,Silver,30,4465.07,Clothing,2023-03-13,1,Full-Time Employed,30
2435,35,Male,Philadelphia,Gold,73,4541.02,Home Goods,2023-06-25,0,Full-Time Employed,73
2436,26,Male,Phoenix,Platinum,91,1601.97,Sports,2023-06-04,0,Part-Time Employed,91
2437,27,Female,Philadelphia,Gold,95,2760.34,Clothing,2023-09-25,1,Part-Time Employed,95
2438,19,Female,San Antonio,Silver,65,2929.81,Clothing,2023-02-11,0,Student,65
2439,49,Male,Chicago,Silver,77,1082.98,Books,2023-09-03,0,Part-Time Employed,77
2440,33,Female,Houston,Silver,70,4739.31,Sports,2023-09-29,0,Full-Time Employed,70
2441,35,Female,Dallas,Silver,87,3516.35,Clothing,2023-02-10,0,Full-Time Employed,87
2442,23,Male,Philadelphia,Bronze,42,3838.19,Clothing,2023-12-06,0,Full-Time Employed,42
2443,25,Male,Houston,Silver,99,2376.25,Electronics,2024-01-03,0,Part-Time Employed,100
2444,63,Female,San Diego,Gold,90,4344.05,Clothing,2023-12-23,0,Retired,90
2445,20,Female,Chicago,Silver,59,4342.93,Clothing,2023-10-29,0,Student,59
2446,45,Female,New York,Bronze,77,436.22,Books,2023-07-17,0,Part-Time Employed,77
2447,52,Female,San Antonio,Bronze,83,4233.33,Home Goods,2023-08-20,1,Full-Time Employed,83
2448,24,Male,Los Angeles,Gold,44,4265.99,Home Goods,2023-02-16,0,Full-Time Employed,44
2449,42,Female,San Diego,Silver,45,4144.41,Sports,2023-06-19,0,Full-Time Employed,45
2450,68,Female,Chicago,Gold,84,2005.98,Home Goods,2023-12-27,0,Retired,84
2451,54,Male,Houston,Gold,91,2954.24,Books,2023-05-05,0,Part-Time Employed,91
2452,63,Female,Houston,Silver,87,2817.85,Clothing,2023-08-20,0,Retired,87
2453,30,Female,Houston,Gold,76,3777.23,Electronics,2023-07-11,0,Full-Time Employed,76
2454,31,Female,San Jose,Gold,62,4914.06,Home Goods,2023-11-14,0,Full-Time Employed,62
2455,47,Female,Phoenix,Platinum,89,398.17,Sports,2023-07-24,1,Part-Time Employed,89
2456,63,Male,Chicago,Silver,8,3968.89,Clothing,2023-11-02,0,Retired,8
2457,47,Female,New York,Gold,23,2147.37,Sports,2023-12-11,0,Part-Time Employed,23
2458,35,Female,Los Angeles,Bronze,43,1938.38,Sports,2023-08-22,0,Part-Time Employed,43
2459,28,Female,Philadelphia,Bronze,77,3007.26,Electronics,2023-05-20,0,Full-Time Employed,77
2460,58,Male,San Jose,Platinum,37,1109.45,Sports,2023-04-18,0,Part-Time Employed,37
2461,45,Male,Philadelphia,Gold,98,4359.9,Clothing,2023-02-05,0,Full-Time Employed,98
2462,48,Female,Los Angeles,Gold,44,358.39,Electronics,2023-04-30,0,Part-Time Employed,44
2463,52,Female,San Jose,Gold,61,606.44,Sports,2023-03-06,0,Part-Time Employed,61
2464,42,Male,Chicago,Gold,67,4087.79,Electronics,2023-06-14,1,Full-Time Employed,67
2465,20,Male,San Jose,Silver,73,3484.3,Home Goods,2023-06-11,0,Student,73
2466,27,Female,San Antonio,Platinum,99,3684.05,Home Goods,2023-01-21,0,Full-Time Employed,100
2467,55,Male,Dallas,Bronze,64,1963.49,Clothing,2023-06-26,0,Part-Time Employed,64
2468,24,Female,San Antonio,Gold,96,3594.08,Electronics,2023-11-10,0,Full-Time Employed,96
2469,62,Female,San Diego,Bronze,45,1602.62,Electronics,2023-04-18,0,Retired,45
2470,23,Female,Houston,Bronze,98,3931.75,Books,2023-09-13,1,Full-Time Employed,98
2471,61,Male,Los Angeles,Bronze,12,762.73,Sports,2023-05-02,1,Retired,12
2472,69,Female,Phoenix,Bronze,59,4644.09,Sports,2023-03-10,0,Retired,59
2473,56,Female,Philadelphia,Silver,69,4315.55,Clothing,2023-07-22,1,Full-Time Employed,69
2474,24,Male,Los Angeles,Gold,58,104.99,Electronics,2023-06-02,0,Part-Time Employed,58
2475,51,Female,Phoenix,Platinum,22,1997.79,Sports,2023-06-15,0,Part-Time Employed,22
2476,28,Male,Dallas,Silver,54,1446.1,Clothing,2023-09-02,0,Part-Time Employed,54
2477,32,Male,New York,Bronze,7,3907.97,Electronics,2023-06-26,1,Full-Time Employed,7
2478,68,Female,Philadelphia,Platinum,26,985.56,Books,2023-03-18,0,Retired,26
2479,42,Female,Dallas,Bronze,36,1462.28,Books,2023-02-21,0,Part-Time Employed,36
2480,27,Male,Chicago,Bronze,21,422.73,Home Goods,2023-01-21,0,Part-Time Employed,21
2481,40,Female,Chicago,Gold,52,1381.97,Electronics,2023-07-02,0,Part-Time Employed,52
2482,58,Female,Chicago,Bronze,11,1044.71,Books,2023-10-03,0,Part-Time Employed,11
2483,20,Female,Los Angeles,Silver,86,4656.91,Sports,2023-06-14,0,Student,86
2484,69,Male,Philadelphia,Bronze,30,4054.17,Home Goods,2023-05-11,0,Retired,30
2485,36,Female,Philadelphia,Silver,33,4702.46,Electronics,2023-12-21,0,Full-Time Employed,33
2486,53,Female,Houston,Silver,99,1403.09,Books,2023-11-16,0,Part-Time Employed,100
2487,58,Female,Los Angeles,Platinum,5,1131.21,Sports,2023-02-22,0,Part-Time Employed,5
2488,28,Female,Chicago,Silver,85,2892.01,Home Goods,2023-08-06,1,Part-Time Employed,85
2489,50,Male,Houston,Platinum,31,3218.39,Clothing,2023-03-23,0,Full-Time Employed,31
2490,69,Male,New York,Gold,47,4678.15,Electronics,2023-07-16,0,Retired,47
2491,40,Male,Chicago,Bronze,15,3145.99,Electronics,2023-02-13,0,Full-Time Employed,15
2492,39,Female,Los Angeles,Bronze,92,1309.97,Clothing,2023-08-08,0,Part-Time Employed,92
2493,60,Male,New York,Platinum,55,2367.74,Sports,2023-04-06,0,Part-Time Employed,55
2494,27,Male,Phoenix,Silver,52,1971.24,Electronics,2023-02-03,0,Part-Time Employed,52
2495,68,Female,New York,Platinum,78,626.53,Clothing,2023-02-24,0,Retired,78
2496,34,Female,Los Angeles,Gold,83,1806.5,Sports,2023-02-23,0,Part-Time Employed,83
2497,60,Female,Los Angeles,Gold,95,2865.96,Home Goods,2023-12-26,0,Part-Time Employed,95
2498,61,Female,San Diego,Silver,34,2467.78,Electronics,2023-02-03,0,Retired,34
2499,41,Female,Chicago,Gold,80,880.28,Sports,2023-11-22,1,Part-Time Employed,80
2500,45,Female,Dallas,Gold,43,1168.1,Clothing,2023-06-28,0,Part-Time Employed,43
2501,41,Male,San Antonio,Platinum,54,4716.47,Electronics,2023-09-28,1,Full-Time Employed,54
2502,63,Male,Chicago,Silver,49,1032.11,Clothing,2023-06-05,0,Retired,49
2503,32,Female,Dallas,Bronze,5,2690.41,Books,2023-02-10,1,Part-Time Employed,5
2504,64,Female,Chicago,Platinum,63,4843.92,Home Goods,2023-02-10,0,Retired,63
2505,50,Male,San Antonio,Bronze,23,3827.97,Clothing,2023-04-25,0,Full-Time Employed,23
2506,58,Female,Dallas,Platinum,78,3772.22,Books,2023-02-28,0,Full-Time Employed,78
2507,27,Male,New York,Silver,72,3673.39,Home Goods,2023-01-10,0,Full-Time Employed,72
2508,50,Male,San Antonio,Gold,75,4780.75,Sports,2023-03-04,0,Full-Time Employed,75
2509,40,Male,San Diego,Platinum,49,4578.44,Electronics,2023-12-15,0,Full-Time Employed,49
2510,54,Male,San Jose,Gold,65,2254.8,Home Goods,2023-09-17,0,Part-Time Employed,65
2511,63,Female,San Antonio,Platinum,68,1009.41,Sports,2023-09-29,0,Retired,68
2512,65,Female,Phoenix,Silver,88,1183.06,Home Goods,2023-06-03,0,Retired,88
2513,48,Female,San Diego,Gold,13,4646.42,Clothing,2023-11-28,0,Full-Time Employed,13
2514,26,Female,Houston,Bronze,50,4958.01,Clothing,2023-05-29,1,Full-Time Employed,50
2515,51,Female,Los Angeles,Silver,33,4930.15,Sports,2023-03-12,0,Full-Time Employed,33
2516,64,Male,Los Angeles,Bronze,83,1554.25,Electronics,2023-01-20,0,Retired,83
2517,30,Male,Dallas,Silver,57,354.41,Books,2023-02-10,1,Part-Time Employed,57
2518,51,Male,San Antonio,Silver,78,2991.11,Home Goods,2023-08-19,0,Part-Time Employed,78
2519,42,Female,Los Angeles,Silver,82,4415.46,Home Goods,2023-12-10,1,Full-Time Employed,82
2520,58,Female,Houston,Gold,26,3645.47,Home Goods,2023-09-27,0,Full-Time Employed,26
2521,54,Female,Chicago,Bronze,32,2756.39,Clothing,2023-09-08,0,Part-Time Employed,32
2522,53,Female,Phoenix,Silver,31,1393.83,Home Goods,2023-03-17,0,Part-Time Employed,31
2523,65,Male,New York,Platinum,25,153.92,Clothing,2023-05-04,1,Retired,25
2524,24,Female,Phoenix,Gold,49,3314.09,Clothing,2023-02-03,0,Full-Time Employed,49
2525,65,Male,Los Angeles,Silver,9,3585.26,Clothing,2023-04-23,0,Retired,9
2526,43,Female,New York,Bronze,85,1141.07,Clothing,2023-03-18,0,Part-Time Employed,85
2527,64,Female,San Jose,Bronze,48,3882.48,Sports,2023-10-30,0,Retired,48
2528,68,Female,Chicago,Gold,2,2058.18,Books,2023-11-17,0,Retired,2
2529,23,Female,Houston,Bronze,76,4464.22,Electronics,2023-09-21,1,Full-Time Employed,76
2530,57,Female,San Antonio,Gold,98,3808.6,Books,2023-01-27,0,Full-Time Employed,98
2531,59,Female,San Antonio,Bronze,11,575.41,Sports,2023-03-02,0,Part-Time Employed,11
2532,61,Male,Dallas,Platinum,36,2824.45,Electronics,2023-09-22,0,Retired,36
2533,43,Male,Los Angeles,Platinum,44,898.72,Clothing,2023-12-11,0,Part-Time Employed,44
2534,67,Female,New York,Bronze,8,2872.81,Clothing,2023-04-12,0,Retired,8
2535,51,Female,Phoenix,Silver,70,2899.46,Sports,2023-09-13,0,Part-Time Employed,70
2536,31,Female,Philadelphia,Gold,15,1537.1,Home Goods,2023-01-21,1,Part-Time Employed,15
2537,69,Female,Chicago,Platinum,25,3046.29,Home Goods,2023-02-01,1,Retired,25
2538,63,Male,San Diego,Bronze,21,720.74,Electronics,2023-06-15,0,Retired,21
2539,25,Female,Dallas,Bronze,43,4097.11,Home Goods,2023-05-26,1,Full-Time Employed,43
2540,33,Female,Dallas,Platinum,6,4032.11,Home Goods,2023-10-25,0,Full-Time Employed,6
2541,37,Female,San Diego,Platinum,48,3381.94,Home Goods,2023-05-31,0,Full-Time Employed,48
2542,69,Female,Phoenix,Bronze,62,759.21,Clothing,2023-07-13,0,Retired,62
2543,69,Female,Philadelphia,Platinum,36,3335.01,Electronics,2023-12-07,0,Retired,36
2544,52,Male,San Jose,Silver,80,1938.77,Sports,2023-12-20,0,Part-Time Employed,80
2545,49,Male,Philadelphia,Gold,65,2759.9,Clothing,2023-10-10,0,Part-Time Employed,65
2546,44,Female,Los Angeles,Gold,16,2151.04,Clothing,2023-09-08,0,Part-Time Employed,16
2547,61,Female,San Jose,Bronze,71,3706.58,Sports,2023-11-17,0,Retired,71
2548,22,Male,Dallas,Silver,95,298.02,Home Goods,2023-06-19,0,Part-Time Employed,95
2549,43,Female,Chicago,Bronze,14,904.6,Books,2023-01-13,0,Part-Time Employed,14
2550,68,Male,Dallas,Gold,9,2217.02,Electronics,2023-04-08,0,Retired,9
2551,43,Male,Philadelphia,Gold,53,3045.07,Books,2023-11-26,0,Full-Time Employed,53
2552,38,Male,New York,Silver,96,205.55,Home Goods,2023-09-30,0,Part-Time Employed,96
2553,18,Male,New York,Bronze,38,3881.62,Electronics,2023-09-20,0,Student,38
2554,28,Male,San Jose,Platinum,29,1098.4,Electronics,2023-11-23,0,Part-Time Employed,29
2555,48,Female,San Diego,Bronze,78,466.88,Books,2023-10-06,0,Part-Time Employed,78
2556,67,Male,Philadelphia,Gold,78,3511.69,Electronics,2023-07-27,1,Retired,78
2557,29,Female,Dallas,Platinum,94,911.56,Home Goods,2023-08-18,1,Part-Time Employed,94
2558,46,Female,Houston,Silver,16,433.76,Sports,2023-10-24,0,Part-Time Employed,16
2559,30,Female,Philadelphia,Bronze,29,396.69,Home Goods,2023-01-13,0,Part-Time Employed,29
2560,68,Female,Los Angeles,Platinum,18,2835.96,Home Goods,2023-09-03,0,Retired,18
2561,26,Male,Los Angeles,Bronze,37,2633.48,Books,2023-10-01,0,Part-Time Employed,37
2562,23,Male,San Antonio,Silver,17,2645.26,Home Goods,2023-10-04,0,Part-Time Employed,17
2563,23,Female,Phoenix,Platinum,51,2986.77,Electronics,2023-04-28,0,Part-Time Employed,51
2564,55,Female,San Jose,Bronze,5,3562.27,Home Goods,2023-10-17,0,Full-Time Employed,5
2565,67,Male,New York,Platinum,77,2097.11,Clothing,2023-10-07,0,Retired,77
2566,28,Female,San Antonio,Platinum,80,2082.97,Clothing,2023-10-24,0,Part-Time Employed,80
2567,65,Female,Los Angeles,Platinum,11,2285.98,Sports,2023-10-22,0,Retired,11
2568,18,Female,San Diego,Platinum,32,4400.73,Home Goods,2023-10-26,0,Student,32
2569,65,Male,Phoenix,Gold,12,3923.41,Home Goods,2023-09-10,1,Retired,12
2570,37,Female,Phoenix,Silver,93,3804.43,Home Goods,2023-12-01,0,Full-Time Employed,93
2571,69,Male,Dallas,Platinum,27,1334.18,Home Goods,2023-03-08,1,Retired,27
2572,44,Male,Dallas,Silver,84,346.97,Books,2023-05-30,1,Part-Time Employed,84
2573,31,Male,Los Angeles,Platinum,4,206.43,Books,2023-03-28,0,Part-Time Employed,4
2574,42,Female,Phoenix,Bronze,68,3381.23,Clothing,2023-10-14,1,Full-Time Employed,68
2575,60,Female,Houston,Gold,79,4952.22,Sports,2023-05-04,0,Full-Time Employed,79
2576,36,Female,New York,Platinum,86,3754.47,Home Goods,2023-12-28,0,Full-Time Employed,86
2577,27,Female,Houston,Silver,15,1797.69,Clothing,2023-07-17,0,Part-Time Employed,15
2578,30,Male,San Diego,Platinum,41,429.7,Home Goods,2023-04-11,0,Part-Time Employed,41
2579,45,Female,Phoenix,Silver,25,2433.08,Electronics,2023-02-26,0,Part-Time Employed,25
2580,31,Female,San Jose,Silver,5,3240.33,Clothing,2023-11-07,0,Full-Time Employed,5
2581,26,Female,Dallas,Bronze,74,2346.4,Sports,2023-03-02,0,Part-Time Employed,74
2582,52,Male,Los Angeles,Silver,21,4072.58,Clothing,2023-05-28,0,Full-Time Employed,21
2583,21,Female,Houston,Bronze,24,1031.69,Electronics,2023-11-23,0,Student,24
2584,24,Female,San Diego,Bronze,46,4448.01,Clothing,2023-08-04,1,Full-Time Employed,46
2585,32,Female,Chicago,Silver,8,3446.84,Sports,2023-04-19,0,Full-Time Employed,8
2586,35,Female,San Diego,Bronze,25,4886.04,Clothing,2023-01-11,0,Full-Time Employed,25
2587,27,Male,New York,Silver,94,1598.69,Home Goods,2023-03-30,0,Part-Time Employed,94
2588,35,Female,San Antonio,Platinum,3,3937.31,Books,2023-10-14,0,Full-Time Employed,3
2589,38,Female,San Jose,Platinum,42,1721.31,Clothing,2023-05-21,0,Part-Time Employed,42
2590,59,Female,San Diego,Gold,72,2662.43,Clothing,2023-12-17,0,Part-Time Employed,72
2591,25,Male,Phoenix,Gold,51,1507.26,Electronics,2023-06-14,0,Part-Time Employed,51
2592,32,Female,Philadelphia,Silver,8,606.06,Home Goods,2023-07-11,0,Part-Time Employed,8
2593,39,Female,San Antonio,Bronze,5,702.21,Clothing,2023-09-18,0,Part-Time Employed,5
2594,50,Female,Chicago,Gold,32,1894.37,Clothing,2023-05-29,1,Part-Time Employed,32
2595,52,Male,San Antonio,Platinum,48,173.48,Clothing,2023-01-29,0,Part-Time Employed,48
2596,67,Female,Philadelphia,Platinum,28,4688.84,Books,2023-10-01,0,Retired,28
2597,68,Male,San Diego,Gold,12,2671.36,Electronics,2023-06-24,0,Retired,12
2598,21,Female,San Jose,Gold,72,1962.33,Electronics,2023-06-28,0,Student,72
2599,54,Female,Los Angeles,Gold,2,4710.39,Clothing,2023-10-17,1,Full-Time Employed,2
2600,47,Male,San Antonio,Platinum,46,3695.18,Electronics,2023-01-15,0,Full-Time Employed,46
2601,40,Female,Chicago,Gold,56,1627.29,Books,2023-03-06,1,Part-Time Employed,56
2602,33,Male,Phoenix,Bronze,87,3010.75,Home Goods,2023-10-30,0,Full-Time Employed,87
2603,58,Female,San Jose,Bronze,22,2820.85,Books,2023-06-24,0,Part-Time Employed,22
2604,51,Female,San Diego,Gold,31,2105.51,Books,2023-06-19,1,Part-Time Employed,31
2605,55,Female,San Diego,Platinum,28,128.34,Home Goods,2023-07-29,0,Part-Time Employed,28
2606,35,Female,San Jose,Gold,29,4320.76,Home Goods,2023-09-21,0,Full-Time Employed,29
2607,32,Female,New York,Gold,61,2829.42,Electronics,2023-01-15,0,Part-Time Employed,61
2608,21,Female,Philadelphia,Gold,48,650.15,Clothing,2023-07-05,0,Student,48
2609,50,Male,San Antonio,Platinum,85,1229.7,Home Goods,2023-02-26,0,Part-Time Employed,85
2610,34,Female,Phoenix,Bronze,66,1732.25,Electronics,2023-08-13,1,Part-Time Employed,66
2611,55,Female,Chicago,Platinum,53,1687.96,Clothing,2023-03-28,0,Part-Time Employed,53
2612,22,Female,New York,Silver,96,1318.88,Clothing,2023-02-20,0,Part-Time Employed,96
2613,69,Female,San Diego,Silver,78,104.77,Sports,2023-11-06,0,Retired,78
2614,66,Female,New York,Silver,70,389.1,Home Goods,2023-04-04,1,Retired,70
2615,49,Male,Houston,Gold,50,2891.68,Sports,2023-11-06,1,Part-Time Employed,50
2616,42,Female,New York,Bronze,43,2791.64,Books,2023-03-02,0,Part-Time Employed,43
2617,30,Male,Los Angeles,Silver,57,3582.28,Home Goods,2023-12-22,1,Full-Time Employed,57
2618,41,Female,San Diego,Bronze,11,3056.05,Clothing,2023-05-15,0,Full-Time Employed,11
2619,31,Female,Dallas,Silver,11,1021.71,Electronics,2023-08-08,1,Part-Time Employed,11
2620,62,Female,Philadelphia,Silver,50,2748.78,Home Goods,2024-01-04,0,Retired,50
2621,40,Female,Philadelphia,Bronze,57,3830.86,Clothing,2023-12-07,0,Full-Time Employed,57
2622,41,Female,Philadelphia,Silver,43,187.81,Clothing,2023-09-09,1,Part-Time Employed,43
2623,41,Female,San Jose,Gold,41,2908.46,Books,2023-08-01,0,Part-Time Employed,41
2624,40,Male,New York,Bronze,79,3446.92,Clothing,2023-11-24,1,Full-Time Employed,79
2625,36,Male,San Jose,Bronze,97,430.32,Clothing,2023-11-25,0,Part-Time Employed,97
2626,42,Female,Los Angeles,Gold,52,1642.16,Clothing,2023-10-17,0,Part-Time Employed,52
2627,62,Female,San Antonio,Gold,5,974.08,Clothing,2023-01-27,0,Retired,5
2628,30,Female,San Diego,Gold,53,2904.81,Books,2023-02-26,0,Part-Time Employed,53
2629,56,Female,San Diego,Bronze,91,4143.68,Books,2023-10-18,1,Full-Time Employed,91
2630,64,Female,Phoenix,Gold,41,4207.66,Home Goods,2023-01-07,0,Retired,41
2631,29,Female,Phoenix,Silver,23,893.8,Electronics,2023-10-23,0,Part-Time Employed,23
2632,31,Male,Dallas,Gold,7,3474.24,Clothing,2023-02-08,0,Full-Time Employed,7
2633,18,Female,New York,Bronze,49,3194.03,Electronics,2023-09-03,0,Student,49
2634,33,Male,Phoenix,Silver,64,1230.73,Books,2023-08-16,0,Part-Time Employed,64
2635,66,Female,Los Angeles,Bronze,71,1274.77,Clothing,2023-06-02,0,Retired,71
2636,58,Female,Houston,Bronze,7,3018.79,Books,2023-10-20,1,Full-Time Employed,7
2637,43,Female,San Antonio,Platinum,40,575.14,Books,2023-07-10,0,Part-Time Employed,40
2638,51,Female,Houston,Silver,53,1501.04,Clothing,2024-01-01,0,Part-Time Employed,53
2639,59,Female,Chicago,Gold,68,3363.83,Clothing,2023-09-29,0,Full-Time Employed,68
2640,44,Male,New York,Silver,88,447.37,Electronics,2023-02-20,0,Part-Time Employed,88
2641,61,Male,New York,Bronze,67,4886.32,Clothing,2023-02-17,0,Retired,67
2642,29,Male,Dallas,Gold,56,3701.32,Home Goods,2023-12-15,0,Full-Time Employed,56
2643,47,Male,Houston,Bronze,6,3033.84,Clothing,2023-03-11,1,Full-Time Employed,6
2644,28,Female,Chicago,Bronze,84,2758.17,Sports,2023-11-14,0,Part-Time Employed,84
2645,39,Female,New York,Silver,6,3210.8,Electronics,2023-09-17,0,Full-Time Employed,6
2646,42,Female,Houston,Gold,76,3970.21,Home Goods,2023-02-01,0,Full-Time Employed,76
2647,31,Male,Philadelphia,Platinum,29,720.19,Electronics,2023-05-07,1,Part-Time Employed,29
2648,51,Female,Houston,Gold,87,2610.12,Home Goods,2023-12-27,0,Part-Time Employed,87
2649,62,Female,Houston,Silver,23,410.46,Home Goods,2023-03-06,0,Retired,23
2650,27,Female,San Antonio,Platinum,31,3668.18,Sports,2023-07-04,0,Full-Time Employed,31
2651,63,Male,Dallas,Silver,38,2973.69,Clothing,2023-01-19,0,Retired,38
2652,53,Female,Houston,Gold,16,3314.61,Electronics,2023-12-17,1,Full-Time Employed,16
2653,52,Female,San Antonio,Gold,25,4723.9,Home Goods,2023-10-04,0,Full-Time Employed,25
2654,55,Male,San Antonio,Bronze,27,2300.31,Clothing,2023-06-06,0,Part-Time Employed,27
2655,41,Female,Los Angeles,Bronze,34,1665.63,Books,2023-01-27,0,Part-Time Employed,34
2656,60,Female,Chicago,Silver,22,1963.03,Electronics,2023-07-23,0,Part-Time Employed,22
2657,61,Female,Dallas,Bronze,51,4540.39,Home Goods,2023-08-17,0,Retired,51
2658,61,Female,San Jose,Platinum,71,2923.36,Books,2023-06-19,0,Retired,71
2659,20,Male,Dallas,Bronze,20,4906.96,Home Goods,2023-06-25,1,Student,20
2660,56,Female,Houston,Gold,10,4779.57,Sports,2023-12-04,0,Full-Time Employed,10
2661,61,Female,Los Angeles,Gold,85,3030.96,Sports,2023-12-31,0,Retired,85
2662,64,Male,Phoenix,Bronze,12,1882.58,Books,2023-03-16,0,Retired,12
2663,19,Female,Houston,Platinum,28,4523.27,Electronics,2023-03-13,0,Student,28
2664,60,Male,Chicago,Gold,25,2288.51,Home Goods,2023-02-04,0,Part-Time Employed,25
2665,47,Female,Philadelphia,Bronze,57,3611.43,Sports,2023-11-16,0,Full-Time Employed,57
2666,49,Male,San Diego,Silver,80,2414.69,Books,2023-09-16,0,Part-Time Employed,80
2667,22,Male,Phoenix,Bronze,33,541.22,Electronics,2023-01-16,0,Part-Time Employed,33
2668,64,Male,Los Angeles,Silver,46,4545.46,Sports,2023-10-23,0,Retired,46
2669,43,Female,San Diego,Bronze,85,465.8,Sports,2023-09-21,0,Part-Time Employed,85
2670,63,Female,San Jose,Silver,35,2584.87,Clothing,2023-08-28,0,Retired,35
2671,59,Female,Chicago,Bronze,68,3177.03,Books,2023-09-15,1,Full-Time Employed,68
2672,25,Male,Dallas,Bronze,99,4786.21,Home Goods,2023-08-05,0,Full-Time Employed,100
2673,62,Female,San Jose,Gold,99,931.8,Sports,2023-10-31,0,Retired,100
