CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn
2243,41,Male,Phoenix,Gold,76,401.6,Home Goods,2023/6/17,1
2244,51,Male,Dallas,Bronze,45,1627.45,Sports,2023/10/11,1
2245,48,Female,New York,Gold,2,1821.67,Electronics,2023/7/29,0
2246,58,Female,Phoenix,Bronze,73,656.28,Books,2023/2/7,0
2247,54,Male,Phoenix,Gold,71,2830.99,Sports,2023/10/26,0
2248,45,Female,Philadelphia,Gold,63,3603.71,Books,2023/2/12,0
2249,34,Male,San Antonio,Gold,36,766.46,Home Goods,2023/2/11,0
2250,37,Female,San Antonio,Silver,78,1294.18,Home Goods,2023/4/21,0
2251,64,Female,San Antonio,Platinum,29,2489.37,Home Goods,2023/7/12,0
2252,43,Male,Dallas,Bronze,90,959.77,Clothing,2024/1/5,0
2253,26,Female,San Diego,Bronze,64,4459.93,Clothing,2023/2/1,0
2254,47,Male,Chicago,Gold,28,1558.85,Sports,2023/6/11,1
2255,33,Female,San Antonio,Platinum,83,3815.35,Home Goods,2023/4/6,0
2256,65,Female,Phoenix,Silver,23,2637.87,Home Goods,2023/4/24,0
2257,18,Female,San Diego,Bronze,11,3035.62,Clothing,2023/3/28,1
2258,69,Male,San Antonio,Bronze,58,3553.43,Electronics,2023/6/7,0
2259,29,Male,Phoenix,Gold,24,983.23,Home Goods,2023/11/14,0
2260,68,Male,Dallas,Gold,58,2704.7,Sports,2023/12/17,0
2261,40,Female,San Antonio,Platinum,31,1338.91,Clothing,2023/1/31,0
2262,52,Male,Phoenix,Silver,47,634.7,Sports,2023/2/1,0
2263,43,Male,Dallas,Silver,4,4261.75,Electronics,2023/2/14,0
2264,58,Female,Chicago,Platinum,7,1716.27,Clothing,2023/8/28,0
2265,69,Female,Houston,Platinum,4,3862.71,Home Goods,2023/12/15,0
2266,50,Female,Houston,Bronze,81,3642.99,Sports,2023/9/24,0
2267,47,Female,Phoenix,Gold,81,3016.21,Electronics,2023/3/21,0
2268,22,Male,San Antonio,Silver,36,3094.61,Sports,2023/3/13,0
2269,57,Male,Dallas,Gold,83,2627.76,Sports,2023/12/11,0
2270,64,Female,Dallas,Platinum,43,2071.76,Books,2023/1/16,0
2271,27,Male,Phoenix,Silver,91,214.28,Books,2023/5/31,0
2272,21,Female,Dallas,Gold,87,3011.19,Books,2023/4/26,1
2273,28,Male,Los Angeles,Platinum,96,2780.71,Books,2023/11/3,0
2274,40,Female,San Jose,Gold,45,3629.14,Electronics,2023/11/28,0
2275,46,Male,New York,Bronze,15,1301.74,Books,2023/8/5,0
2276,42,Male,San Jose,Gold,14,2337.39,Home Goods,2023/1/7,1
2277,40,Male,Philadelphia,Platinum,63,3676.74,Books,2023/6/14,0
2278,22,Female,New York,Silver,28,4267.72,Sports,2023/3/9,0
2279,38,Female,San Jose,Silver,28,2666.63,Home Goods,2023/10/2,0
2280,38,Female,Philadelphia,Silver,86,3104.38,Books,2023/11/17,0
2281,47,Male,Chicago,Platinum,50,1461.39,Sports,2023/2/8,0
2282,62,Male,Philadelphia,Platinum,30,2323.24,Electronics,2023/5/7,1
2283,69,Female,Phoenix,Gold,51,2531.25,Sports,2023/2/6,0
2284,65,Male,Chicago,Bronze,75,800.53,Clothing,2023/2/21,0
2285,32,Female,San Jose,Platinum,50,438.88,Electronics,2023/11/27,1
2286,22,Female,San Jose,Bronze,43,1010.47,Sports,2023/8/28,0
2287,41,Female,San Jose,Bronze,50,4188.86,Clothing,2023/8/27,0
2288,64,Male,Houston,Silver,98,2449.93,Books,2023/12/8,1
2289,21,Female,Dallas,Bronze,98,681.79,Clothing,2023/4/18,0
2290,68,Female,San Jose,Gold,24,4792.65,Sports,2023/4/11,0
2291,41,Female,San Diego,Gold,56,768.88,Electronics,2023/11/16,0
2292,24,Male,Chicago,Bronze,75,2945.77,Electronics,2023/1/18,1
2293,28,Female,San Diego,Platinum,87,2742.9,Home Goods,2023/11/15,0
2294,32,Male,San Diego,Silver,30,1128.98,Clothing,2023/6/6,0
2295,30,Female,San Antonio,Bronze,3,754.46,Clothing,2023/2/1,0
2296,36,Male,Dallas,Platinum,25,4611.92,Sports,2023/10/5,0
2297,42,Male,San Diego,Gold,10,704.23,Home Goods,2023/11/25,0
2298,26,Male,Phoenix,Platinum,99,1541,Home Goods,2023/6/14,0
2299,46,Male,New York,Platinum,33,2820.45,Home Goods,2023/11/22,0
2300,40,Female,Philadelphia,Gold,50,3538,Home Goods,2023/11/29,0
2301,26,Female,Phoenix,Gold,88,1504.82,Books,2023/12/14,0
2302,36,Male,New York,Bronze,32,282.26,Clothing,2023/11/2,0
2303,31,Female,Los Angeles,Bronze,65,3161.43,Electronics,2023/12/2,0
2304,68,Female,Phoenix,Gold,59,2759.5,Electronics,2023/10/28,1
2305,45,Female,Philadelphia,Bronze,70,382.67,Books,2023/9/23,0
2306,68,Female,San Diego,Bronze,18,2817.33,Home Goods,2023/12/8,0
2307,32,Female,Philadelphia,Bronze,61,1703.31,Books,2023/12/17,0
2308,33,Female,San Diego,Silver,53,4071,Clothing,2023/8/9,0
2309,27,Female,Philadelphia,Silver,3,1837.66,Sports,2023/9/15,1
2310,63,Female,Phoenix,Bronze,29,2854,Clothing,2023/3/12,0
2311,68,Male,San Jose,Gold,51,2646.95,Sports,2023/12/31,0
2312,49,Female,Phoenix,Platinum,44,4715.66,Home Goods,2023/12/20,0
2313,29,Female,San Antonio,Bronze,15,3006.87,Electronics,2023/3/28,0
2314,47,Female,Los Angeles,Silver,81,3289.02,Clothing,2023/3/15,0
2315,27,Female,Philadelphia,Silver,93,2187.37,Clothing,2023/6/16,0
2316,26,Female,San Jose,Bronze,73,764.88,Electronics,2023/3/31,0
2317,65,Female,New York,Silver,48,2405.27,Sports,2023/7/16,0
2318,19,Female,Houston,Bronze,64,3643.26,Home Goods,2023/7/15,1
2319,43,Female,Dallas,Platinum,72,2599.74,Clothing,2023/11/19,0
2320,31,Female,San Diego,Silver,93,3062.29,Books,2023/5/11,1
2321,18,Female,Dallas,Silver,24,4007.36,Clothing,2023/9/6,0
2322,50,Male,Philadelphia,Bronze,9,140.57,Electronics,2023/9/11,0
2323,27,Male,New York,Platinum,77,2811.8,Books,2023/1/12,0
2324,50,Female,Los Angeles,Gold,54,3617.03,Clothing,2023/4/15,0
2325,68,Female,Dallas,Silver,21,4852.03,Home Goods,2023/1/7,0
2326,69,Female,San Diego,Bronze,90,4249.55,Electronics,2023/9/26,0
2327,43,Female,New York,Silver,31,3906.13,Books,2023/10/17,0
2328,37,Male,San Antonio,Gold,96,1716.94,Books,2023/4/16,1
2329,53,Female,San Antonio,Silver,22,2514.96,Home Goods,2023/9/23,0
2330,18,Male,Dallas,Silver,31,3228.62,Electronics,2023/4/30,0
2331,54,Female,San Jose,Silver,68,4753.5,Clothing,2023/11/7,0
2332,68,Male,San Antonio,Platinum,23,4970.28,Electronics,2023/6/15,0
2333,53,Female,Philadelphia,Bronze,14,3980.02,Home Goods,2023/8/5,0
2334,43,Female,New York,Silver,67,3064.2,Sports,2023/2/16,0
2335,58,Male,Houston,Silver,29,4979.62,Home Goods,2023/12/7,0
2336,64,Male,New York,Gold,53,4198,Electronics,2023/7/15,1
2337,47,Female,Los Angeles,Bronze,94,2628.03,Sports,2023/6/15,0
2338,56,Female,Los Angeles,Silver,35,2699.41,Sports,2023/6/18,1
2339,54,Male,San Diego,Gold,26,1669.86,Sports,2023/3/4,0
2340,53,Female,San Jose,Platinum,86,1739.2,Books,2023/3/6,0
2341,47,Female,San Diego,Platinum,54,4001.83,Clothing,2023/11/9,1
2342,38,Female,Philadelphia,Bronze,72,1081.38,Home Goods,2023/6/3,1
2343,36,Female,Chicago,Gold,3,2531.13,Electronics,2023/10/4,0
2344,18,Female,San Antonio,Platinum,81,3341.24,Home Goods,2023/3/1,0
2345,19,Female,Phoenix,Silver,17,4345.71,Books,2023/3/2,0
2346,40,Female,Los Angeles,Bronze,31,3463.82,Home Goods,2023/10/3,1
2347,59,Female,San Diego,Silver,36,1207.04,Books,2023/5/28,1
2348,65,Female,Chicago,Gold,2,1895.87,Books,2023/12/18,0
2349,36,Female,San Antonio,Gold,42,1262.66,Electronics,2023/6/14,0
2350,68,Female,San Antonio,Gold,91,2356.57,Sports,2023/9/20,0
2351,26,Female,Dallas,Bronze,49,270.63,Books,2023/12/22,0
2352,65,Female,San Antonio,Bronze,58,2314.4,Home Goods,2023/8/22,0
2353,66,Female,San Diego,Platinum,43,632.18,Electronics,2024/1/1,0
2354,39,Female,Phoenix,Gold,43,3069.95,Home Goods,2023/2/6,1
2355,64,Female,Los Angeles,Platinum,15,4095.39,Clothing,2023/6/1,0
2356,36,Male,Dallas,Platinum,65,4334.05,Electronics,2023/11/9,0
2357,30,Male,Chicago,Silver,46,4686.06,Books,2023/10/3,0
2358,33,Male,San Jose,Silver,45,4873.96,Home Goods,2023/4/10,0
2359,47,Female,New York,Silver,54,323.62,Home Goods,2023/5/25,0
2360,33,Female,San Antonio,Bronze,28,4522.46,Electronics,2023/4/2,0
2361,68,Female,San Diego,Bronze,14,2753.25,Books,2023/9/30,1
2362,25,Male,Dallas,Gold,34,4074.76,Clothing,2023/2/25,0
2363,41,Male,New York,Gold,64,2189.68,Electronics,2023/4/26,0
2364,49,Male,San Jose,Gold,88,652.95,Electronics,2023/9/18,1
2365,64,Female,Los Angeles,Bronze,96,2609.22,Home Goods,2023/3/16,0
2366,39,Female,Los Angeles,Silver,38,2669.36,Books,2023/12/8,0
2367,57,Female,Los Angeles,Gold,19,2234.95,Electronics,2023/1/19,1
2368,32,Female,Chicago,Silver,80,694.52,Books,2023/5/13,0
2369,43,Female,New York,Platinum,91,275.08,Sports,2023/11/13,0
2370,36,Female,Dallas,Silver,68,279.05,Sports,2023/1/15,1
2371,22,Female,Philadelphia,Gold,8,651.45,Electronics,2023/7/7,0
2372,65,Male,Chicago,Silver,54,237.9,Sports,2023/2/19,1
2373,49,Male,San Antonio,Platinum,12,3471.32,Clothing,2023/7/20,0
2374,51,Female,Houston,Platinum,98,4692.47,Books,2023/9/28,0
2375,24,Female,San Jose,Bronze,9,1135.13,Books,2023/3/15,0
2376,51,Female,San Jose,Silver,69,4404.06,Home Goods,2023/4/18,0
2377,40,Female,Dallas,Silver,45,2668.92,Sports,2023/8/13,0
2378,62,Female,Chicago,Gold,25,470.93,Clothing,2023/5/25,0
2379,27,Male,New York,Silver,75,4380.03,Home Goods,2023/11/5,0
2380,41,Female,Chicago,Platinum,29,2413.69,Home Goods,2023/11/7,0
2381,41,Female,Chicago,Platinum,53,4801.92,Clothing,2023/5/19,0
2382,49,Female,Houston,Platinum,97,135.05,Books,2023/11/10,0
2383,57,Male,Phoenix,Gold,15,1757.35,Books,2023/6/23,1
2384,65,Female,San Diego,Gold,44,1102.9,Electronics,2023/2/26,0
2385,32,Male,Chicago,Platinum,73,183.75,Clothing,2023/9/10,0
2386,59,Female,San Jose,Platinum,10,1755.55,Sports,2023/7/20,1
2387,27,Male,Houston,Silver,51,2533.84,Sports,2023/2/26,0
2388,54,Female,San Antonio,Gold,3,2665.28,Electronics,2023/1/18,0
2389,42,Female,San Antonio,Gold,64,3920.1,Books,2023/4/7,0
2390,69,Female,Philadelphia,Platinum,94,1672.4,Clothing,2023/12/27,0
2391,21,Male,Phoenix,Bronze,30,339.89,Electronics,2023/11/17,0
2392,23,Female,San Jose,Bronze,74,3223.6,Electronics,2023/6/8,1
2393,28,Female,Phoenix,Bronze,97,4552.23,Books,2023/9/18,0
2394,56,Female,Chicago,Gold,70,2977.59,Sports,2023/2/10,1
2395,46,Male,San Antonio,Gold,26,1260.27,Sports,2023/8/19,0
2396,49,Female,San Antonio,Platinum,43,1401.66,Clothing,2023/3/29,0
2397,40,Female,San Antonio,Gold,99,1858.22,Sports,2023/8/8,1
2398,59,Male,Phoenix,Bronze,2,4367.74,Home Goods,2023/6/19,0
2399,26,Female,Chicago,Bronze,60,4158.31,Sports,2023/9/23,1
2400,28,Female,New York,Silver,79,508.91,Books,2023/11/13,0
2401,39,Female,New York,Platinum,1,808.24,Sports,2023/6/25,0
2402,48,Female,Dallas,Silver,16,3480.3,Home Goods,2023/8/15,0
2403,36,Female,Dallas,Silver,74,3397,Sports,2023/7/15,0
2404,48,Female,San Diego,Bronze,97,4412.07,Sports,2023/12/7,1
2405,46,Female,Dallas,Bronze,14,2360.56,Books,2023/7/2,0
2406,61,Male,San Antonio,Silver,81,2872.51,Sports,2023/4/7,0
2407,49,Male,Phoenix,Gold,68,4382.96,Electronics,2023/5/9,0
2408,48,Female,Chicago,Silver,54,1494.17,Electronics,2023/3/9,0
2409,50,Female,Houston,Bronze,12,3747.26,Books,2023/7/22,1
2410,59,Female,Dallas,Bronze,81,1292.24,Electronics,2023/7/1,1
2411,46,Female,Chicago,Silver,58,452.27,Electronics,2023/8/23,0
2412,22,Male,Philadelphia,Gold,79,2306.93,Home Goods,2023/6/22,0
2413,60,Female,San Jose,Silver,63,191.11,Clothing,2023/4/30,0
2414,19,Female,Dallas,Bronze,28,3704.8,Clothing,2023/12/19,0
2415,52,Female,San Jose,Gold,66,1314.97,Home Goods,2023/4/16,0
2416,52,Female,Chicago,Silver,67,4502.61,Clothing,2023/5/10,0
2417,40,Female,New York,Platinum,66,221.95,Electronics,2023/8/20,1
2418,66,Female,Dallas,Platinum,2,1997.72,Books,2023/1/16,0
2419,63,Female,San Diego,Silver,37,2118.3,Books,2023/5/14,1
2420,24,Male,San Jose,Gold,35,4947.74,Clothing,2023/11/5,0
2421,59,Male,Philadelphia,Platinum,70,2043.72,Electronics,2023/8/25,0
2422,43,Male,Dallas,Bronze,79,3475.31,Clothing,2023/12/7,1
2423,62,Female,Dallas,Silver,11,167.63,Books,2023/11/11,0
2424,37,Male,Los Angeles,Gold,73,2739.47,Books,2023/8/29,1
2425,27,Female,Los Angeles,Platinum,20,2138.48,Clothing,2023/9/24,0
2426,52,Male,Houston,Gold,23,1313.51,Home Goods,2023/7/31,1
2427,40,Male,New York,Silver,75,2515.83,Clothing,2023/10/19,0
2428,56,Male,Houston,Gold,81,4441.72,Electronics,2023/4/16,0
2429,59,Female,Los Angeles,Platinum,94,4392.11,Books,2023/5/18,0
2430,46,Female,Phoenix,Bronze,60,3385.17,Sports,2023/10/4,0
2431,41,Female,San Antonio,Bronze,55,1828.06,Sports,2023/8/28,0
2432,22,Female,New York,Silver,48,3894.89,Home Goods,2023/4/29,0
2433,41,Female,Philadelphia,Gold,72,3890.69,Clothing,2023/8/6,0
2434,57,Male,Chicago,Silver,30,4465.07,Clothing,2023/3/13,1
2435,35,Male,Philadelphia,Gold,73,4541.02,Home Goods,2023/6/25,0
2436,26,Male,Phoenix,Platinum,91,1601.97,Sports,2023/6/4,0
2437,27,Female,Philadelphia,Gold,95,2760.34,Clothing,2023/9/25,1
2438,19,Female,San Antonio,Silver,65,2929.81,Clothing,2023/2/11,0
2439,49,Male,Chicago,Silver,77,1082.98,Books,2023/9/3,0
2440,33,Female,Houston,Silver,70,4739.31,Sports,2023/9/29,0
2441,35,Female,Dallas,Silver,87,3516.35,Clothing,2023/2/10,0
2442,23,Male,Philadelphia,Bronze,42,3838.19,Clothing,2023/12/6,0
2443,25,Male,Houston,Silver,99,2376.25,Electronics,2024/1/3,0
2444,63,Female,San Diego,Gold,90,4344.05,Clothing,2023/12/23,0
2445,20,Female,Chicago,Silver,59,4342.93,Clothing,2023/10/29,0
2446,45,Female,New York,Bronze,77,436.22,Books,2023/7/17,0
2447,52,Female,San Antonio,Bronze,83,4233.33,Home Goods,2023/8/20,1
2448,24,Male,Los Angeles,Gold,44,4265.99,Home Goods,2023/2/16,0
2449,42,Female,San Diego,Silver,45,4144.41,Sports,2023/6/19,0
2450,68,Female,Chicago,Gold,84,2005.98,Home Goods,2023/12/27,0
2451,54,Male,Houston,Gold,91,2954.24,Books,2023/5/5,0
2452,63,Female,Houston,Silver,87,2817.85,Clothing,2023/8/20,0
2453,30,Female,Houston,Gold,76,3777.23,Electronics,2023/7/11,0
2454,31,Female,San Jose,Gold,62,4914.06,Home Goods,2023/11/14,0
2455,47,Female,Phoenix,Platinum,89,398.17,Sports,2023/7/24,1
2456,63,Male,Chicago,Silver,8,3968.89,Clothing,2023/11/2,0
2457,47,Female,New York,Gold,23,2147.37,Sports,2023/12/11,0
2458,35,Female,Los Angeles,Bronze,43,1938.38,Sports,2023/8/22,0
2459,28,Female,Philadelphia,Bronze,77,3007.26,Electronics,2023/5/20,0
2460,58,Male,San Jose,Platinum,37,1109.45,Sports,2023/4/18,0
2461,45,Male,Philadelphia,Gold,98,4359.9,Clothing,2023/2/5,0
2462,48,Female,Los Angeles,Gold,44,358.39,Electronics,2023/4/30,0
2463,52,Female,San Jose,Gold,61,606.44,Sports,2023/3/6,0
2464,42,Male,Chicago,Gold,67,4087.79,Electronics,2023/6/14,1
2465,20,Male,San Jose,Silver,73,3484.3,Home Goods,2023/6/11,0
2466,27,Female,San Antonio,Platinum,99,3684.05,Home Goods,2023/1/21,0
2467,55,Male,Dallas,Bronze,64,1963.49,Clothing,2023/6/26,0
2468,24,Female,San Antonio,Gold,96,3594.08,Electronics,2023/11/10,0
2469,62,Female,San Diego,Bronze,45,1602.62,Electronics,2023/4/18,0
2470,23,Female,Houston,Bronze,98,3931.75,Books,2023/9/13,1
2471,61,Male,Los Angeles,Bronze,12,762.73,Sports,2023/5/2,1
2472,69,Female,Phoenix,Bronze,59,4644.09,Sports,2023/3/10,0
2473,56,Female,Philadelphia,Silver,69,4315.55,Clothing,2023/7/22,1
2474,24,Male,Los Angeles,Gold,58,104.99,Electronics,2023/6/2,0
2475,51,Female,Phoenix,Platinum,22,1997.79,Sports,2023/6/15,0
2476,28,Male,Dallas,Silver,54,1446.1,Clothing,2023/9/2,0
2477,32,Male,New York,Bronze,7,3907.97,Electronics,2023/6/26,1
2478,68,Female,Philadelphia,Platinum,26,985.56,Books,2023/3/18,0
2479,42,Female,Dallas,Bronze,36,1462.28,Books,2023/2/21,0
2480,27,Male,Chicago,Bronze,21,422.73,Home Goods,2023/1/21,0
2481,40,Female,Chicago,Gold,52,1381.97,Electronics,2023/7/2,0
2482,58,Female,Chicago,Bronze,11,1044.71,Books,2023/10/3,0
2483,20,Female,Los Angeles,Silver,86,4656.91,Sports,2023/6/14,0
2484,69,Male,Philadelphia,Bronze,30,4054.17,Home Goods,2023/5/11,0
2485,36,Female,Philadelphia,Silver,33,4702.46,Electronics,2023/12/21,0
2486,53,Female,Houston,Silver,99,1403.09,Books,2023/11/16,0
2487,58,Female,Los Angeles,Platinum,5,1131.21,Sports,2023/2/22,0
2488,28,Female,Chicago,Silver,85,2892.01,Home Goods,2023/8/6,1
2489,50,Male,Houston,Platinum,31,3218.39,Clothing,2023/3/23,0
2490,69,Male,New York,Gold,47,4678.15,Electronics,2023/7/16,0
2491,40,Male,Chicago,Bronze,15,3145.99,Electronics,2023/2/13,0
2492,39,Female,Los Angeles,Bronze,92,1309.97,Clothing,2023/8/8,0
2493,60,Male,New York,Platinum,55,2367.74,Sports,2023/4/6,0
2494,27,Male,Phoenix,Silver,52,1971.24,Electronics,2023/2/3,0
2495,68,Female,New York,Platinum,78,626.53,Clothing,2023/2/24,0
2496,34,Female,Los Angeles,Gold,83,1806.5,Sports,2023/2/23,0
2497,60,Female,Los Angeles,Gold,95,2865.96,Home Goods,2023/12/26,0
2498,61,Female,San Diego,Silver,34,2467.78,Electronics,2023/2/3,0
2499,41,Female,Chicago,Gold,80,880.28,Sports,2023/11/22,1
2500,45,Female,Dallas,Gold,43,1168.1,Clothing,2023/6/28,0
2501,41,Male,San Antonio,Platinum,54,4716.47,Electronics,2023/9/28,1
2502,63,Male,Chicago,Silver,49,1032.11,Clothing,2023/6/5,0
2503,32,Female,Dallas,Bronze,5,2690.41,Books,2023/2/10,1
2504,64,Female,Chicago,Platinum,63,4843.92,Home Goods,2023/2/10,0
2505,50,Male,San Antonio,Bronze,23,3827.97,Clothing,2023/4/25,0
2506,58,Female,Dallas,Platinum,78,3772.22,Books,2023/2/28,0
2507,27,Male,New York,Silver,72,3673.39,Home Goods,2023/1/10,0
2508,50,Male,San Antonio,Gold,75,4780.75,Sports,2023/3/4,0
2509,40,Male,San Diego,Platinum,49,4578.44,Electronics,2023/12/15,0
2510,54,Male,San Jose,Gold,65,2254.8,Home Goods,2023/9/17,0
2511,63,Female,San Antonio,Platinum,68,1009.41,Sports,2023/9/29,0
2512,65,Female,Phoenix,Silver,88,1183.06,Home Goods,2023/6/3,0
2513,48,Female,San Diego,Gold,13,4646.42,Clothing,2023/11/28,0
2514,26,Female,Houston,Bronze,50,4958.01,Clothing,2023/5/29,1
2515,51,Female,Los Angeles,Silver,33,4930.15,Sports,2023/3/12,0
2516,64,Male,Los Angeles,Bronze,83,1554.25,Electronics,2023/1/20,0
2517,30,Male,Dallas,Silver,57,354.41,Books,2023/2/10,1
2518,51,Male,San Antonio,Silver,78,2991.11,Home Goods,2023/8/19,0
2519,42,Female,Los Angeles,Silver,82,4415.46,Home Goods,2023/12/10,1
2520,58,Female,Houston,Gold,26,3645.47,Home Goods,2023/9/27,0
2521,54,Female,Chicago,Bronze,32,2756.39,Clothing,2023/9/8,0
2522,53,Female,Phoenix,Silver,31,1393.83,Home Goods,2023/3/17,0
2523,65,Male,New York,Platinum,25,153.92,Clothing,2023/5/4,1
2524,24,Female,Phoenix,Gold,49,3314.09,Clothing,2023/2/3,0
2525,65,Male,Los Angeles,Silver,9,3585.26,Clothing,2023/4/23,0
2526,43,Female,New York,Bronze,85,1141.07,Clothing,2023/3/18,0
2527,64,Female,San Jose,Bronze,48,3882.48,Sports,2023/10/30,0
2528,68,Female,Chicago,Gold,2,2058.18,Books,2023/11/17,0
2529,23,Female,Houston,Bronze,76,4464.22,Electronics,2023/9/21,1
2530,57,Female,San Antonio,Gold,98,3808.6,Books,2023/1/27,0
2531,59,Female,San Antonio,Bronze,11,575.41,Sports,2023/3/2,0
2532,61,Male,Dallas,Platinum,36,2824.45,Electronics,2023/9/22,0
2533,43,Male,Los Angeles,Platinum,44,898.72,Clothing,2023/12/11,0
2534,67,Female,New York,Bronze,8,2872.81,Clothing,2023/4/12,0
2535,51,Female,Phoenix,Silver,70,2899.46,Sports,2023/9/13,0
2536,31,Female,Philadelphia,Gold,15,1537.1,Home Goods,2023/1/21,1
2537,69,Female,Chicago,Platinum,25,3046.29,Home Goods,2023/2/1,1
2538,63,Male,San Diego,Bronze,21,720.74,Electronics,2023/6/15,0
2539,25,Female,Dallas,Bronze,43,4097.11,Home Goods,2023/5/26,1
2540,33,Female,Dallas,Platinum,6,4032.11,Home Goods,2023/10/25,0
2541,37,Female,San Diego,Platinum,48,3381.94,Home Goods,2023/5/31,0
2542,69,Female,Phoenix,Bronze,62,759.21,Clothing,2023/7/13,0
2543,69,Female,Philadelphia,Platinum,36,3335.01,Electronics,2023/12/7,0
2544,52,Male,San Jose,Silver,80,1938.77,Sports,2023/12/20,0
2545,49,Male,Philadelphia,Gold,65,2759.9,Clothing,2023/10/10,0
2546,44,Female,Los Angeles,Gold,16,2151.04,Clothing,2023/9/8,0
2547,61,Female,San Jose,Bronze,71,3706.58,Sports,2023/11/17,0
2548,22,Male,Dallas,Silver,95,298.02,Home Goods,2023/6/19,0
2549,43,Female,Chicago,Bronze,14,904.6,Books,2023/1/13,0
2550,68,Male,Dallas,Gold,9,2217.02,Electronics,2023/4/8,0
2551,43,Male,Philadelphia,Gold,53,3045.07,Books,2023/11/26,0
2552,38,Male,New York,Silver,96,205.55,Home Goods,2023/9/30,0
2553,18,Male,New York,Bronze,38,3881.62,Electronics,2023/9/20,0
2554,28,Male,San Jose,Platinum,29,1098.4,Electronics,2023/11/23,0
2555,48,Female,San Diego,Bronze,78,466.88,Books,2023/10/6,0
2556,67,Male,Philadelphia,Gold,78,3511.69,Electronics,2023/7/27,1
2557,29,Female,Dallas,Platinum,94,911.56,Home Goods,2023/8/18,1
2558,46,Female,Houston,Silver,16,433.76,Sports,2023/10/24,0
2559,30,Female,Philadelphia,Bronze,29,396.69,Home Goods,2023/1/13,0
2560,68,Female,Los Angeles,Platinum,18,2835.96,Home Goods,2023/9/3,0
2561,26,Male,Los Angeles,Bronze,37,2633.48,Books,2023/10/1,0
2562,23,Male,San Antonio,Silver,17,2645.26,Home Goods,2023/10/4,0
2563,23,Female,Phoenix,Platinum,51,2986.77,Electronics,2023/4/28,0
2564,55,Female,San Jose,Bronze,5,3562.27,Home Goods,2023/10/17,0
2565,67,Male,New York,Platinum,77,2097.11,Clothing,2023/10/7,0
2566,28,Female,San Antonio,Platinum,80,2082.97,Clothing,2023/10/24,0
2567,65,Female,Los Angeles,Platinum,11,2285.98,Sports,2023/10/22,0
2568,18,Female,San Diego,Platinum,32,4400.73,Home Goods,2023/10/26,0
2569,65,Male,Phoenix,Gold,12,3923.41,Home Goods,2023/9/10,1
2570,37,Female,Phoenix,Silver,93,3804.43,Home Goods,2023/12/1,0
2571,69,Male,Dallas,Platinum,27,1334.18,Home Goods,2023/3/8,1
2572,44,Male,Dallas,Silver,84,346.97,Books,2023/5/30,1
2573,31,Male,Los Angeles,Platinum,4,206.43,Books,2023/3/28,0
2574,42,Female,Phoenix,Bronze,68,3381.23,Clothing,2023/10/14,1
2575,60,Female,Houston,Gold,79,4952.22,Sports,2023/5/4,0
2576,36,Female,New York,Platinum,86,3754.47,Home Goods,2023/12/28,0
2577,27,Female,Houston,Silver,15,1797.69,Clothing,2023/7/17,0
2578,30,Male,San Diego,Platinum,41,429.7,Home Goods,2023/4/11,0
2579,45,Female,Phoenix,Silver,25,2433.08,Electronics,2023/2/26,0
2580,31,Female,San Jose,Silver,5,3240.33,Clothing,2023/11/7,0
2581,26,Female,Dallas,Bronze,74,2346.4,Sports,2023/3/2,0
2582,52,Male,Los Angeles,Silver,21,4072.58,Clothing,2023/5/28,0
2583,21,Female,Houston,Bronze,24,1031.69,Electronics,2023/11/23,0
2584,24,Female,San Diego,Bronze,46,4448.01,Clothing,2023/8/4,1
2585,32,Female,Chicago,Silver,8,3446.84,Sports,2023/4/19,0
2586,35,Female,San Diego,Bronze,25,4886.04,Clothing,2023/1/11,0
2587,27,Male,New York,Silver,94,1598.69,Home Goods,2023/3/30,0
2588,35,Female,San Antonio,Platinum,3,3937.31,Books,2023/10/14,0
2589,38,Female,San Jose,Platinum,42,1721.31,Clothing,2023/5/21,0
2590,59,Female,San Diego,Gold,72,2662.43,Clothing,2023/12/17,0
2591,25,Male,Phoenix,Gold,51,1507.26,Electronics,2023/6/14,0
2592,32,Female,Philadelphia,Silver,8,606.06,Home Goods,2023/7/11,0
2593,39,Female,San Antonio,Bronze,5,702.21,Clothing,2023/9/18,0
2594,50,Female,Chicago,Gold,32,1894.37,Clothing,2023/5/29,1
2595,52,Male,San Antonio,Platinum,48,173.48,Clothing,2023/1/29,0
2596,67,Female,Philadelphia,Platinum,28,4688.84,Books,2023/10/1,0
2597,68,Male,San Diego,Gold,12,2671.36,Electronics,2023/6/24,0
2598,21,Female,San Jose,Gold,72,1962.33,Electronics,2023/6/28,0
2599,54,Female,Los Angeles,Gold,2,4710.39,Clothing,2023/10/17,1
2600,47,Male,San Antonio,Platinum,46,3695.18,Electronics,2023/1/15,0
2601,40,Female,Chicago,Gold,56,1627.29,Books,2023/3/6,1
2602,33,Male,Phoenix,Bronze,87,3010.75,Home Goods,2023/10/30,0
2603,58,Female,San Jose,Bronze,22,2820.85,Books,2023/6/24,0
2604,51,Female,San Diego,Gold,31,2105.51,Books,2023/6/19,1
2605,55,Female,San Diego,Platinum,28,128.34,Home Goods,2023/7/29,0
